processed_tokens,class_label
"['önce', 'bedava', 'dakika', 'bitti', 'de', 'sonra', 'hiç', 'eksil', 'bir', '589', 'dk', 'ver', 'şimdi', 'de', '55', 'dakika', 'kal', 'diyorsunnapmaya', 'çalış', 'turkcell']",Negative
"['umursa', 'dımı', 'mesaj', 'al', 'ben']",Negative
"['protesto', 'var', 'turkcell', 'kasın', 'sabır', 'tasırma']",Negative
"['bu', 'turkcell', 'ben', 'karşı', 'boş', 'olmadıgını', 'sölemişmiydim', 'siz', 'gece', 'bu', 'saat', 'hangi', 'böle', 'üst', 'üste', 'mesaj', 'at', 'hanginizeee']",Negative
"['aralik', 'bit', 'turkcell', 'dergi', 'uygulamasinda', 'hala', 'kasim', 'sayilari', 'dur', 'yeni', 'diye', 'yakismiyor', 'turkcel', 'hic']",Negative
"['ben', 'cekecegi', 'var']",Negative
"['amk', 'turkcell', 'seysi', 'sms', 'yapmadii', 'hala', 've', 'ara', 'mal']",Negative
"['blog', 'i̇stanbuldan', 'yorum', 'bırak', 'superonline', 'müşteri', 'git', 'kendi', 'kafa', 'bul', 'tabi', 'bul', 'için', 'kafa', 'lazım', 'neyse']",Negative
"['turkcell', 'sor', 'dek', 'alihan', 'mesaj', 'paket', 'neden', 'bitir']",Negative
"['oha', 'amk', 'arkadaş', '14', 'dk', 'konuş', '6', 'tl', '22kurus', 'git', 'resmen', 'soy', 'türkcell', 'tarafından']",Negative
"['gerçekten', 'ttnet', 'hız', 'esos', 'geçecem', 'superonlinea', 'sinir', 'ol', 'val', 'bu', 'kadar', 'yavaş', 'ol', 'birnet', 's']",Negative
"['oha', 'çok', 'iyi', 'de', 'turkcell', 'bahset', 'fiyat', 'bu', 'çok', 'üzeri']",Negative
"['hayattansogutanseyler', 'her', 'şey', 'süper', 'hız', 'bir', 'sürü', 'download', 'yap', 'superonlinedan', 'adil', 'kullanım', 'kota', 'mai', 'gel', 'piç']",Negative
"['i̇ki', 'sattir', 'telefon', 'msj', 'gel', 'duruyo', 'her', 'sefer', 'turkcell', 'oluyo', 'ama', 'ben', 'her', 'sefer', 'heyecan', 'bu', 'sonra', 'bakmıycam', 'p']",Negative
"['vodafone', 'cepnet', 'and', 'turkcell', 'vınn', 'kamu']",Negative
"['kımle', 'bu', 'kadar', 'konusuyorsam', 'her', 'ay', 'turkcell', 'kıtlıyoooooor']",Negative
"['leventde', 'turkcell', '3g', 'yalan', 'avrupa', 'en', 'hız', 'bu', 'tüm', 'avrupa', 'acı', 'şimdi']",Negative
"['turkcell', 'biraz', 'daha', 'bonkör', 'ol']",Negative
"['bug', 'modem', 'icin', 'kablo', 'al', 'gerekiyodu', 'uyumusum', 'bi', 'allahin', 'kulu', 'arayip', 'rahatsiz', 'etmemis', 'her', 'zaman', 'hal', 'hatir', 'sor', 'turkcell', 'bile', 'yazmamis']",Negative
"['4', 'cekermish', 'kactir', 'kes', 'konusmanin', 'ortasinda', 'yalan', 'dol', 'reklam', 'yapacaginiza', 'azcik', 'yatirim', 'yapin']",Negative
"['bu', 'gece', '2359', 'da', 'mesaj', 'atıyımda', 'sevdiginden', 'sans', 'gerizekalı', 'turkcell']",Negative
"['neyse', 'dem', 'ses', 'telefon', 'ses', 'telefon', 'geç']",Negative
"['hat', 'da', 'sürekli', 'kes', 'tcell', 'göçügu', 'mü', 'yok', 'iphone', 'kazık', 'mı', 'o', 'daha', 'çöz', 'ama', 'kabus', 'bağlantı']",Negative
"['hala', 'çok', 'pahalı']",Negative
"['hayir', 'bird', 'telefon', 'et', 'kontrol', 'edicez', 'de', 'hicbi', 'gelisme', 'olmuyo', 'devlet', 'daire', 'burokrasi', 'siz', 'daha', 'beter', 'durum']",Negative
"['millet', 'telefon', 'mesaj', 'gel', 'aaa', 'kesin', 'o', 'diye', 'pırpırla', 'ben', 'direk', 'yine', 'turkcell', 'amk']",Negative
"['i̇nternet', 'paket', 'bytelari', 'yerinde', 'say', 'insallah', 'turkcell', 'sonunda', 'öp', 'ben']",Negative
"['noturkcell', 'vodafone', 'avea']",Negative
"['bu', 'fiber', 'internet', 'problem', 'de', 'cok', 'ol', 'basladi', 'bir', 'degil', 'iki', 'degil', 'aliskanlik', 'hal', 'geldiartik', 'superonline']",Negative
"['kesin', 'ol', 'birşey', 'var', 'turkcell', 've', 'ekip', 'bulaş', 'tüm', 'iş', 'nefret', 'et', 'fi̇zynin', 'iç', 'et', 'maşallah']",Negative
"['ne', 'zaman', 'tweeter', 'yad', 'facebook', 'gir', 'ben', 'turkcell', '2g', 'ye', 'geçiyoralacam', 'ayagımın', 'alt']",Negative
"['turkcell', 'hat', 'al', 'salaklıp', 'edipteen', 'büyük', 'yanlış', 'yaparsınızbildiğiniz', 'adam', 'yağ', 'kazık', 'otur']",Negative
"['mesaj', 'turkcell', 'ara', 'anne', 'cok', 'yalnizim', 'yaa', 'hayat', 'cok', 'acimasiz']",Negative
"['4', 'çek', 'turkcell', 'pencere', 'kenar', 'ancak', 'acı', 'çek']",Negative
"['eleştir', 'inat', 'turkcell', 'ile', 'savaş', 'geliş', 'tweetlemenizi', 'bekle', 'var']",Negative
"['twitter', 'güzin', 'abla', 'ol', 'ben', 'de', 'turkcell', 'de', 'şikayet', '2', 'ay', 'sorun', 'gider', 'dikkat', 'gider', 'değil']",Negative
"['iphone', '4s', 'reklam', 'sadece', 'kamera', 'dikkat', 'çekmesisanki', 'iphone', 'başka', 'bir', 'iş', 'yara', 'hava', 'veriyorbeceriksiz', 'bi', 'reklam']",Negative
"['i̇bne', 'turkcell', 'somur', 'ulan', 'somur', 'nasıl', 'sovuyorum', 'şimdi', 'sen', 'belli', 'değil']",Negative
"['bir', 'uzay', 'gel', 'de', 'turkcell', 'reklam', 'izle', 'müşteri', 'ay', 'son', 'kol', 'gibi', 'fatura', 'gönder', 'da', 'her', 'sabah', 'öp', 'uyan', 'san']",Negative
"['ilk', 'defa', 'turkcell', 'i', 'kazıkla', 'ahhahaha']",Negative
"['en', 'kısa', 'süre', 'iç', 'superonline', 'ile', 'ol', 'ilişki', 'bitiriyorumilanen', 'duyrulur']",Negative
"['o', 'önce', 'sen', 'bi', 'turkcell', 'hat', 'konuş', 'gereek', 'geçen', 'gün', 'sen', 'mesajlaş', 'sonra', 'bütün', 'kontrlerim', 'bitti', 'd']",Negative
"['hayatpaylasincaguzel', '3g', 'm', 'calismiyor', 'turkcell', 'duy', 'ben']",Negative
"['uzgunum', 'aslinda', 'nursen', 'duy', 'ben', 've', 'turkcell', 'biz', 'ayirmasin', 'artik', 'beril', 'sen', 'ac', 'su', 'telefon', 'soru', 'cozucektin', 'ben']",Negative
"['can', 'sevgilim', 'turkcell', 'yet', 'artık', 'terket', 'ben', 'neden', 'hep', 'biri', 'msj', 'bekle', 'bi', 'zaman', 'da', 'at', 'ki', 'o', 'msjlarını']",Negative
"['bir', 'haftadir', 'gezdigim', '4', 'turkcel', 'timdeym', 'kimse', 'modem', 'teslim', 'al', 'yanasmiyor', 'becer', 've', 'istemiyolaradami', 'cildirttilar']",Negative
"['kimbilir', 'kaç', 'para', 'ol', 'ki', 'ayak', 'kadar', 'getir', 'ama', 'turkcell', 'ti̇mde', 'saat', 'bekle', 'bir', 'işlem', 'için']",Negative
"['kubatin', 'ses', 'katkida', 'bulundugu', 'igrenc', 'turkcell', 'reklami', 'kaldrilsin']",Negative
"['bi', 'uyar', 'hani', 'turkcell', 's']",Negative
"['turkcell', 'in', 'hayat', 'paylasinca', 'guzel', 'reklami', 'emotional', 'selling', 'olayini', 'fazla', 'abartmisbilincaltina', 'calismasi', 'gerekirkenkor', 'goze', 'parmak', 'sokms']",Negative
"['26860', 'tl', 'turkcell', 'fatura', 'amk']",Negative
"['bravo', '12', 'kat', 'bile', 'cekmiyosun', 'ya', 'pessss']",Negative
"['pis', 'adam', 'bulastin', 'trcell']",Negative
"['turkcel', 'bir', 'hizmet', 'daha', 'ucretle', 'sessz', 'sedasiz', 'bulusms', 'ol', '7565', 'telesekreter', 'aman', 'dkt']",Negative
"['ne', 'kadar', 'yap', 'yap', 'ama', 'türkiye', 'internet', 'bi', 'çacık', 'olmazi̇nternet', 'teknoloji', 'geri', 'bi', 'de', 'istihbarat', 'desen', 'seviye', '1']",Negative
"['ohh', 'allah', 'sukur', 'turkcell', 'selo', 'canlarina', 'yilbasi', 'reklami', 'yapmamiss', 'ne', 'buyuk', 'eksiklikkk', 'anla']",Negative
"['bu', 'turkcell', 'ile', 'vodafone', 'u', 'baş', 'göz', 'et', 'lazım', 'eküri', 'o', 'zaman', 'hep', 'beraber', 'kurtul', 'bu']",Negative
"['bir', 'türkcell', 'ol', 'avea', 'yeni', 'reklam', 'bayıl', 'i̇yi', 'gt', 'et', 'şeref', 'd']",Negative
"['bu', 'ara', '3430', 'omurilik', 'felç', 'gönder', 'sms', 'de', '2', 'sms', 'bedel', 'kes', 'ne', 'turkcell']",Negative
"['el', 'telefon', 'git', 'şu', 'bir', 'ara', 'mı', 'de', 'hemen', 'turkcell', 'mantık', 'harakete', 'geçir', 'no', 'many']",Negative
"['laaan', 'turkcell', 'kendi', 'kendi', 'mms', 'lerimi', 'yiyo', 'sikicem', 'busefer', 'kavga', 'etmicem']",Negative
"['sabah', 'vapur', 'turkcell', 'hayat', 'paylaş', 'güzel', 'de', 'gazete', 'dağtyor', 'cumhuryet', 'hariç', 'ben', 'hiç', 'de', 'güzel', 'değil']",Negative
"['turkcell', 'in', 'onca', 'sacmaligindan', 'sonra', 'vodafone', 'tek', 'bi', 'kabahat', 'islemis', 'bise', 'mi', 'op', 'basina', 'koy', 'ben']",Negative
"['bu', 'eksik', 'bilgi', 'sonra', 'maduriyetiniz', 'için', 'özür', 'dile', 'de', 'yok', 'en', 'az', 'bu', 'sonra', 'bu', 'gibi', 'işlem', 'extra', 'ya', 'taife', 'dış']",Negative
"['götür', 'al', 'turkcel', 'bayii', 'program', 'çök', 'iç', 'de', 'geri', 'gönder', 'tel']",Negative
"['iphone', 'paket', 'aboneliginiz', 'iptal', 'edilmistir', 'ne', 'de']",Negative
"['i̇zmirin', 'sokak', 'neden', 'turkcell', 'o', 'özel', 'aşkımlı', 'canımlı', 'bitanemli', 'kelime', 'yok', 'la']",Negative
"['zamman', 'tunelını', 'ıptal', 'et', 'ıstıyorum', 'yardımcı', 'olurmusunuz']",Negative
"['yok', 'yani', 'yol', 'kal', 'gel', 'lastik', 'değiş', 'de', 'anla', 'da', 'zor', 'iş', 'bu', 'çok', 'basit', 'yani', 'turkcell', 'sen', 'mahvet', 'adam']",Negative
"['50tl', 'yakıt', 'al', '50dakika', 'kazan', 'için', 'şifre', 'yolla', 'sonra', 'mesaj', 'gel', 'ara', 'yap', 'kontör', 'git', 'nerd', 'kazan', 'dk']",Negative
"['kap', 'alan', 'sıkıntı', 'ama', 'yine', 'de', 'iş', 'gör', 'avea', 'benzer', 'paket', 'turkcell', '55', 'lira']",Negative
"['i̇nsan', 'niye', 'kendi', 'kazık', 'at', 'vaz', 'geç', 'mesela', 'türk', 'soktukca', 'sok', 'vazgeçilmez', 'çünkü', 'herkes', 'türk']",Negative
"['edge', 'hizinda', 'internet', 'allah', 'belasini', 'ver', 'turkcell', 'duy', 'ses']",Negative
"['bir', 'sure', 'once', 'ben', 'de', 'ayni', 'durumdaydim', 'amac', 'ne', 'bilniyorum', 'sonra', 'kes', 'ara']",Negative
"['turkcell', 'sasmis', 'la', '30', 'tl', 'internet', 'paket', 'mi', 'ol']",Negative
"['ayni', 'sorun', 'ayin', 'yedi', 'bildirmistim', 'su', 'an', 'cozulmedi', 'turkcell', 'mobil', 'tv', 'uygulamasinda', 'lig', 'tv', 'de', 'mac', 'izle', 'ekran']",Negative
"['turkcell', 'tam', 'kaltak', 'ya', 'd']",Negative
"['hahahahah', 'd', 'ya', 'yemin', 'et', 'bok', 'gibi', 'superonline', 'ttnet', 'daha', 'iyidi', 'd']",Negative
"['mesaj', 'neden', 'ilet', 'ne', 'boktan', 'bir', 'operatör', 'turkcell']",Negative
"['umarim', 'bu', 'mesaj', 'sonra', 'ben', 'geri', 'donus', 'yap']",Negative
"['cok', 'sovdugun', 'tcell', 'e', 'geri', 'mi', 'don', 'd']",Negative
"['bırak', 'ya', 'bis', 'ne', 'ara', 'git', 'tcelle', 'de', 'fatura', 'kes', 'gönder', 'hallet', 'd']",Negative
"['lanet', 'olası', 'bir', 'turkcell', 'li', 'ol', 'vallahi', 'aynı', 'nağme', 'sıkıl', 'la', 'üşen', 'sırf', 'şu', 'cıvık', 'reklam', 'için', 'geçicem']",Negative
"['yalan', 'superonline', '14', 'ay', 'sınırsız', 'ol', 'internt', 'hız', 'düşür', 'başla', 'kota', 'ol', 'bağlantı', 'kota', 'aş']",Negative
"['ilk', 've', 'tek', 'aski', 'ol', 'turkcell', 'birak', 'artik', 'pesimii']",Negative
"['ben', 'bulun', 'şehir', 'yok', 'ee', 'şans', 'kayıp', 'et', 'ol']",Negative
"['bukadr', 'yuksekk', 'fiyataa', 'helal', 'olsnnn', 'kampanyaa', 'dieee', 'yolladnzz']",Negative
"['hayır', 'yaaa', 'turkcell', 'gayet']",Negative
"['bura', 'gsm', 'operatör', 'seslen', 'sen', 'turkcell', 'ya', 'sen', 'vodafone', 'sen', 'avea', 'vapur', 'artik', 'telefon', 'çek', 'you', 'can', 'easily', 'realize']",Negative
"['kendi', 'haber', 'yok', 'ki', 'turkcell', 'superonline', 'bolge', 'yetkili', 'bayi', 'ben', '542', 'li', 'numara', 'aramasina', 'ne', 'de']",Negative
"['internet', 'o', 'kadar', 'yavaş', 'ki', 'premium', 'accountdan', 'download', 'yap', 'hal', 'free', 'userdan', 'bi', 'fark', 'yok', 'resmen', 'superonline']",Negative
"['yaaaaaa', 'tam', 'kız', 'iphone4s', 'al', 'de', 'an', 'bu', 'ben', 'yap', 'isyan', 'et']",Negative
"['parasineyseverelimde', 'türkcell', 'boş', 'yer', 'iki', 'bir', 'mesaj', 'gönder']",Negative
"['2012', 'ayvalık', 'turkcell', 'çek']",Negative
"['27', 'ağustos', 'turkcell', 'tarife', 'bit', 'dokuz', 'yıl', 'önce', '250', 'tl', 'yi', 'bir', 'türlü', 'unut', 'ihanet', 'et', 'belki', 'unut']",Negative
"['oc', 'turkcell', '2', 'senedır', 'ben', 'ev', 'vınn', 'kullandırıyosun', 'ya', 'ınsallah', 'bat']",Negative
"['yok', 'dava', 'acmam', 'terk', 'et']",Negative
"['bu', 'twitten', 'sonra', 'hiç', 'dön', 'ama', 'dönmesinlerturkcelle', 'ay', 'ol', 'başvuralıhiç', 'başvur', 'turkcell', 'aldılarbana', 'hala', 'dön']",Negative
"['lazım', 'acun', 'milyon', 'verecez', 'diye', 'fatura', 'biz', 'döşe', 'turkcell']",Negative
"['gtgtfaturala', 'müsteri', 'uyanık', 'cıkıp', 'hak', 'ısrar', 'et', 'uza', 'fatura', 'düş', 'ben', 'uzatmadaım', 'cunku', 'türkiye', 'artık', 'gtgt']",Negative
"['bir', 'gün', 'turkcell', 'şöyle', 'bir', 'msj', 'atıcak', 'o', 'kadar', 'msj', 'at', 'neden', 'cevap', 'ver']",Negative
"['sozlesmesini', 'yaptiginiz', 'aramadiginiz', 'aramalarina', 'donmediginiz', 'abone', 'dahil', 'mi', 'bu']",Negative
"['ne', 'yap', 'istek', 'gecersizdir', 'diyo', 'twitter', 'sokucam', 'once', 'twitter', 'a', 'sonra', 'turkcell', 'e']",Negative
"['cep', 'telefon', 'gel', 'mesaj', 'kıran', 'kır', 'kapış', 'emniyet', 'garanti', 'banka', 'turkcell', 've', 'beşiktaş', 'bld', 'ara', 'devam', 'et']",Negative
"['20', 'mbits', 'fiber', 'internet', 'hattimdan', 'hala', 'buffer', 'bekle', 'video', 'seyret', 'rezalet', 'superonline']",Negative
"['ile', 'in', 'yaptigi', 'seyahat', 'kampanyasi', 'yerinde', 'ama', 'aralik', 'ayinda', 'uyguladiklari', 'sistem', 'cok', 'yanlis']",Negative
"['neredeyse', 'kur', 'beri', 'turkcell', 'kullan', 'ama', 'bu', 'gece', 'mobil', 'mode', 'saat', '56', 'k', 'modem', 'gibi', 'bağla', 'sen', 'terk', 'zamadır']",Negative
"['3tl', 'dur', 'yer', 'git', 'turkcell', 'sürekli', 'soyuyo']",Negative
"['ben', 'kucakla', 'pess']",Negative
"['hayat', 'paylaş', 'güzel', 'iğrenç', 'yan', 'oskar', 'al', 'o', 'fasulye', 'reklam']",Negative
"['varmı', 'turkcell', 'öyle', 'temsilci', 'hiç', 'bir', 'sorun', 'çöz', 've', 'çözemezde', 'vatandası', 'sömür', 'üzeri', 'kurulu', 'düzen', 'başka', 'paket', 'sun']",Negative
"['bu', 'ay', 'turkcell', 'fatura', 'kendi', 'rekor', 'kır', 'heyoooo', 'ölçü', 'kullan', 'gerek', 'de', 'kol', 'gibi', 'dıt', 'dıt', 'dırıt', 'dıt']",Negative
"['bu', 'kadarıda', 'ol', 'turkcell', 'reklam', 'telefon', 'ses', 'kalite', 'yap', 'reklam', 'film', 'çakma', 'çık', 'd', 'buyru', 'kanıt']",Negative
"['superonline', 'fiber', 'rezalet', 'devam', 'et']",Negative
"['bu', 'ara', 'telefon', 'aç', 'turkcell', 'art', 'arda', '5', 'mesaj', 'at', 'kork', 'başla', 'ben', 'turkcell', 'arkadaş', 'ol', 'sev', 'ama']",Negative
"['ay', 'saaaadece', '20', 'lira', 'her', 'yön', '200', 'dakika', 'artııı', '100', 'sms', 'veeeee', 'tam', 'tam', '100', 'mb', 'internetdiye', 'reklam', 'yap', 'türkcell', 'ne', 'kafa', 'yaşa']",Negative
"['kimse', 'ver', 'diğer', 'numara', 'ver', 'ben', 'sen', 'ora', 'şaapalım', 'turkcell', 'bok', 'çık', 'zaten']",Negative
"['bu', 'turkcell', 'harbi', 'pic']",Negative
"['merhaba', 'şu', 'internet', 'paket', 'bir', 'düzenle', 'git', '12', 'sene', 'bir', 'turkcell', 'artık', 'tamamen', 'kaybet']",Negative
"['mecidiyeköy', 'edge', 'asma', 'edge', 'taksim', 'göbek', '18', 'kat', 'arş', 'yine', 'edge', 'bazen', 'çok', 'can', 'sık', 'turkcell']",Negative
"['afedersin', 'de', 'turkcell', 'cok', 'kazik', 'd']",Negative
"['bu', 'in', 'ben', 'al', 'veremedigi', 'ne', 'i̇s', 'yer', 'çek', 'ev', 'çek', 'bide', 'bangir', 'bangir', 'reklam', 'yap', 'hd', 'ses', 'kalite', 'diye', 'palavra']",Negative
"['4', 'çek', '5', 'çek', 'hikayeeeeee', 'en', 'az', '45', 'kez', 'cagrı', 'merkez', 'telefon', 'acmama', 'rağmen', 'trabzon', 'şehir', 'merkez', 'telefon', 'cekmiyor']",Negative
"['merhababen', 'sevgili', 'mesaj', 'bekle', 'gel', 'turkcell', 'mesajibana', 'ettiginiz', 'kufurleri', 'bil']",Negative
"['millet', 'kan', 'lannn', 'turkcellvodafoneavea', 'ayaginizi', 'denk', 'alınnn']",Negative
"['ben', '3', 'yıl', 'turkcell', 'kullan', 'fatura', 'sabıt', 'fıyatı', '80', 'lira', 'ama', 'hiç', '100', 'un', 'alt', 'ınmıyor', 'al', 'reyis', '2000', 'dk', 'vodafone', 'mis']",Negative
"['daha', 'basari', 'musteri', 'el', 'tut', 'politikalari', 'bekle', 'turkcell', 'de']",Negative
"['bi', 'ses', 'mesajim', 'var', 'diye', 'sevin', 'o', 'da', 'turkcell', 'çık', 'ya', 'ne', 'diyim', 'sen', 'turkcell', 'defol', 'git', 'turkcell']",Negative
"['turkcell', 'icloud', 'reklam', 'yap', 'yürü', 'le']",Negative
"['bura', 'yetkılılere', 'seslenıorm', 'se', 'se', 'sattıgınız', 'blackberryı', 'turkcel', 'desteklıo', 'dıosunuz', 'turkcell', 'en', 'merkezı', 'yer', 'cekmıo', 'ne', 'ayak']",Negative
"['can', 'turkcell', 'msj', 'gönder', 'hediye', 'kazan', 'msjlarına', 'itibar', 'et', 'diye', 'ben', 'seviyo', 'gel', 'konuş', 'bekle', 'mi', 'ben', 'mi', 'teklif', 'et']",Negative
"['ay', '6tl', 'cok', 'fiyati', 'in', 'ay', '3tl', 'yeterli', 'fiyati', 'in', 'abone', 'olalim']",Negative
"['neden', 'dur', 'yer', 'kontorlerimi', 'yiyosun', 'ki', 'turkcell']",Negative
"['say', 'süreyya', 'ciliv', 'klasör', 'yok', 'ama', 'siz', 'olumsuz', 'haber', 'konteynır', 'götür', 'iste']",Negative
"['ayri', 'zamani', 'geli̇yor', 'kazikcilar']",Negative
"['cumartesi', 'çalış', 'mu']",Negative
"['allah', 'bela', 'versinnn']",Negative
"['eğer', 'hat', 'turkcell', 'ise', 'yalnız', 'değil', 'de', 'yok', 'hergün', 'düzen', 'ol', 'kim', 'mesaj', 'gönder']",Negative
"['vodofoneu', 'yurtdışı', 'kullan', 'mantık', 'ben', 'turkcell', 've', 'avea', 'sorun', 'yaşa', 'gör', 'ama', 'vodofoneda', 'ben', 'dahil', 'sorun', 'yaşamdm']",Negative
"['bihter', 'bu', 'cumartesi', 'para', 'kesicem', 'haber', 'ol', 'zira', 'sen', 'at', 'sm', 'had', 'hesap', 'yok', 'turkcell', 'bu', 'ay', 'ben', 'öp']",Negative
"['internet', 'pktm', 'bittti', 'yeniden', 'yap', 'cok', 'paha', 'ya', 'hiç', 'öğrenci', 'düşünmüyo']",Negative
"['turkcell', 'gibi', 'fiyat', 'çek', 'hiç', 'getir']",Negative
"['kampanya', 'iptal', 'teyit', 'için', '2', 'gün', 'telefon', 'et', 'bekle', 'sinir', 'hat', 'iptal', 'et', 'başvuru', '10', 'dksında', 'ara', 'firma']",Negative
"['bu', 'turkcell', 'internet', 'o', 'kadar', 'yavas', 'ki', 'ev', 'wifi', 'bile', 'daha', 'hizli']",Negative
"['bug', '532', 'yani', 'turkcell', 'musteri', 'hizmet', 'ben', '5', 'aramasi', 'bilgisayar', 'takildi', 'kaldi', 'sanir', 'otomatige', 'bagladi', 'imdatt']",Negative
"['erol', 'köseturkcell', 'bayi', 'kontör', 'bulun', 'yazı', 'ben', 'aziz', 'ne', 'hatirlattiyok', 'molped', 'mi', 'saticaktiniz']",Negative
"['reklam', 'nefret', 'et']",Negative
"['sevgili', 'turkcell', 'dandik', 'operatör', 'metro', 'çek', 'turkcell', 'neden', 'çek']",Negative
"['zuzu', 'turkcell', '2', 'gün', 'mesaj', 'atmıyo', 'kesin', 'bask', 'biri', 'var']",Negative
"['dur', 'bi', 'mesaj', 'atalimda', 'sevgili', 'gel', 'sansin', 'turkcell']",Negative
"['hahahaha', 'turkcell', 'i', 'örnek', 'al', 'sen', 'o', 'soy', 'd']",Negative
"['o', 'hep', 'yan', 'ol', 'hıcbır', 'zaman', 'benı', 'yanlız', 'bırak', 'o', 'en', 'cok', 'duydugun', 'ısı', 'cunku', 'o', 'turkcell', 'dı', 'sen', 'ne', 'beklıyodun', 'kı', 'amk']",Negative
"['bu', 'superonline', 'adil', 'kullanım', 'hak', 'tam', 'bi', 'şark', 'kurnaz']",Negative
"['20tl', 'mi', '100', 'tl', 'yap', 'gerek', 'yok', 'turkcell', 'yukler', 'yuklemez', '563554', 'tl', 'yap', 'yet']",Negative
"['bir', 'cihaz', 'kaydi', '15', 'saat', 'yap', 'cumle', 'bekle', 'cileden', 'cikaran', 'kanyon', 'turkcell', 'i', 'yilin', 'musteri', 'hizmet', 'merkez', 'ilan', 'ediyrm']",Negative
"['sebep', 'telefon', 'kesik', 'ol', 'düşün', 'insan', 'adsl', 'gunlerini', 'ara', 'hal', 'gel', 'superonline', 'berbat', 'alt', 'yapıbeceriksizlik']",Negative
"['kimse', 'turkcell', 'degil', 'bari', 'avea', 'gece']",Negative
"['çözüm', 'merkez', 'lütfen', 'duy', 'ses', 've', 'ben', 'ara', 'sorun', 'çöz', 'artık', '48', 'saat', 'olcak']",Negative
"['mesajim', 'git', 'diye', 'arka', 'bi', 'bos', 'mesaj', 'daha', 'gonderiyorum', 'tesekkurler', 'turkcell', 'daha', 'fazla', 'ne', 'isteybilirim', 'kii']",Negative
"['turkcell', 'ters', 'pis']",Negative
"['20', 'mbits', 'fiber', 'hattindan', '1', 'dk', 'lik', '360p', 'video', 'nun', 'gel', '78', 'dk', 'suruyor', 'gercek', 'super', 'rezalet', 'superonline']",Negative
"['rt', 'turkcell', 'müthiş', 'kampanya', 'siz', 'hat', 'turkcell', 'geçir', 'biz', 'de', 'siz', 'geçir']",Negative
"['ne', 'ol', '8', 'gün', '10bin', 'çis', 'korkut', 'mu', 'sen']",Negative
"['yad', 'cereme', 'ben', 'çek', 'san', 'artık', '13', 'yıllık', 'turkcell', 'hizmet', 'değiş', 'vakit', 'gel', 'vadafone', 'hak', 'galiba', 'pess']",Negative
"['bu', 'turkcell', 'reklami', 'ne', 'kadar', 'ic', 'karartici', 'i̇lk', 'defa', 'kac', 'gun', 'tv', 'izliorumda']",Negative
"['in', 'iphone', '4s', 'slogan', 'cok', 'amotrce', 'olmusbugune', 'kadar', 'yapılmıs', 'en', 'iyi', 'iphone']",Negative
"['dur', 'bi', 'mesaj', 'at', 'da', 'sevgili', 'zannet', 'turkcell']",Negative
"['kontör', 'hat', 'temlik', 'cihaz', 'al', 'duyur', 'iyi']",Negative
"['hahahahaha', 'bnm', 'arkadaslarim', 'var', 'ben', 'sen', 'vodafone', 'da', 'ise', 'sokarim', 'bosver', 'trcell', 'i']",Negative
"['3', 'ay', 'turkcell', 'de', 'arıyolar', 'inat', 'açmıyorumyok', 'ses', 'mesaj', 'falan', 'bırak', 'ye', 'öyle', 'kolay', 'kolay']",Negative
"['kendi', 'taahütlerin', 'yerine', 'getir', 'karşı', 'bekle', 'kendi', 'taahütlerini', 'yerine', 'getir', 'şirket', 'superonline', 'de']",Negative
"['dogru', 'bilgi', 'al', 'icin', 'ne', 'yap', 'lazim', 'illa', 'kavga', 'illa', 'siddet', 'off', 'turkcell', 'offf']",Negative
"['superonline', 'adil', 'kullanım', 'kandırmacasına', 'kaş', 'aç', 'dava', 'kaybet', 'başla', 'mağdur', 'sen', 'dava', 'etbilgi', 'için']",Negative
"['hoca', 'son', 'vodafone', 'reklam', 'kardelen', 'dikkat', 'çekmiştirnasıl', 'bir', 'mesaj', 'var', 'siz', 'turkcell']",Negative
"['kim', 'gir', 'kim', 'ciksin', 'aveavodafone', '40', 'kurus', 'turkcell', '50', 'kurus', 'turkcell', 'show', 'tv', 'digiturk', 'hepsi', 'karamehmet', 'ilginc', 'dimi']",Negative
"['32', 'dakika', 'turkcell', 'teknoloji', 'uzman', 'konuş', 'bir', 'türlü', 'yap', 'mms', 'ayar']",Negative
"['moodys', 'turkcell', 'ortagi', 'teliasoneranin', 'kredi', 'a3', 'ol', 'not', 'teyit', 'et', 'gorunumu', 'duragandan', 'negatif', 'cevir']",Negative
"['ben', 'bu', 'hal', 'getir', 'türkcell', 'utan', 'zorla', 'internet', 'paket', 'kitle']",Negative
